user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken
9113,3015,Python for Beginners,Dr. John Smith,91.4,No,Advanced,4.8,28398,197.66,0.863,Yes,6.01,6
28370,6749,AI for Business Leaders,Dr. Robert Davis,19.7,Yes,Advanced,4.4,46112,229.25,0.703,Yes,17.81,6
14593,764,Fitness and Nutrition Coaching,Benjamin Lewis,60.4,No,Beginner,2.3,45490,146.75,0.813,Yes,1,7
16288,4858,Project Management Fundamentals,Sarah Lee,33.3,Yes,Beginner,3.6,18421,433.77,0.676,Yes,13.2,6
42030,5884,Graphic Design with Canva,Charlotte King,92.6,No,Intermediate,3.6,1455,144.07,0.814,Yes,31.24,5
30541,4454,Data Visualization with Tableau,Dr. John Smith,27,Yes,Beginner,4.1,4488,375.41,0.631,Yes,1,5
4748,3776,AI for Business Leaders,Dr. John Smith,19.9,Yes,Beginner,3.6,9936,148.33,0.804,Yes,39.38,3
4552,3241,Cybersecurity for Professionals,James Clark,92.1,Yes,Intermediate,4.9,45309,194.84,0.774,Yes,2.31,4
6823,5069,Graphic Design with Canva,Dr. Mia Walker,87.8,No,Intermediate,3.8,23338,408.92,0.677,Yes,4.49,2
19669,7043,Stock Market and Trading Strategies,Sarah Lee,57.6,No,Intermediate,2.6,17234,48.47,0.763,Yes,21.63,2
4508,9646,Mobile App Development with Swift,Alexander Young,83.7,Yes,Advanced,4,1515,145.13,0.664,Yes,21.23,4
34748,4701,Fitness and Nutrition Coaching,David Wilson,13.7,Yes,Beginner,4.7,12576,97.54,0.89,Yes,28.36,4
49703,6848,Project Management Fundamentals,Dr. Robert Davis,10.7,Yes,Beginner,3.4,41930,492.82,0.617,Yes,17.32,4
3543,6620,Personal Finance and Wealth Building,Sarah Lee,63.8,No,Advanced,4,13608,305.97,0.725,Yes,43.58,5
14160,9338,Mobile App Development with Swift,Daniel White,59.4,No,Beginner,4.8,12489,26.87,0.701,Yes,4.72,3
47576,3284,Ethical Hacking Masterclass,Daniel White,77.9,Yes,Beginner,4.4,37647,65.27,0.764,No,6.17,7
42901,3870,Mobile App Development with Swift,Prof. Emily Johnson,71.9,Yes,Beginner,3.7,45411,440.64,0.865,Yes,22.63,4
3182,7016,Game Development with Unity,Ethan Hall,56.6,Yes,Beginner,3.4,12408,275.67,0.832,No,7.85,8
6954,6003,Mobile App Development with Swift,David Wilson,76.4,No,Advanced,4.3,25656,464.48,0.944,Yes,26.21,9
25019,2059,Fundamentals of Digital Marketing,Ethan Hall,39.5,Yes,Beginner,3,33408,327.3,0.888,Yes,21.16,13
14801,6334,Fitness and Nutrition Coaching,James Clark,26.3,Yes,Intermediate,3.9,11380,277.78,0.768,Yes,33.7,4
34127,6769,Graphic Design with Canva,Dr. John Smith,23.8,No,Beginner,3.5,45000,184.82,0.804,No,1,3
35662,9317,Blockchain and Decentralized Applications,Ethan Hall,50.1,Yes,Intermediate,4.4,46459,239,0.741,Yes,8.86,8
17300,8217,Networking and System Administration,Daniel White,39.8,Yes,Beginner,2.8,42801,391.22,0.652,Yes,26.36,2
47712,9381,Fitness and Nutrition Coaching,Olivia Taylor,64,Yes,Beginner,3.8,39937,360.89,0.843,Yes,1,8
36413,6356,AI for Business Leaders,Ethan Hall,26,Yes,Beginner,5,19412,295.93,0.667,No,22.01,6
16011,4443,Personal Finance and Wealth Building,Benjamin Lewis,18.8,Yes,Intermediate,2.7,4106,87.97,0.697,Yes,25.99,7
31462,1196,Stock Market and Trading Strategies,Michael Brown,40.6,Yes,Intermediate,4.1,18077,308.31,0.836,Yes,35.39,4
33312,8840,Data Visualization with Tableau,Alexander Young,76.3,No,Advanced,3.4,30913,303.49,1,No,31.46,5
13188,4948,Ethical Hacking Masterclass,Liam Adams,89.3,Yes,Beginner,2.8,6226,266.84,0.521,Yes,19.96,3
48029,624,Data Visualization with Tableau,Dr. John Smith,14.2,Yes,Beginner,4.1,16526,51.16,0.687,Yes,11.21,9
17029,7523,Blockchain and Decentralized Applications,Jessica Martinez,61.5,No,Beginner,4.8,46028,158.24,0.795,Yes,1,6
46315,5193,Blockchain and Decentralized Applications,Dr. Robert Davis,12.6,No,Beginner,3.3,42796,475.94,0.694,Yes,5.67,3
15180,6257,Graphic Design with Canva,Jessica Martinez,13.4,No,Beginner,4.5,1951,478.12,0.688,Yes,20.16,7
26347,3200,Stock Market and Trading Strategies,Sophia Anderson,21.2,Yes,Advanced,4.3,46640,28.57,0.916,Yes,20.32,3
44839,6651,Photography and Video Editing,Charlotte King,88.4,Yes,Beginner,5,18439,257.64,0.624,Yes,21.77,6
3833,6572,Graphic Design with Canva,Dr. Mia Walker,26.5,Yes,Advanced,2,8070,36.26,0.775,Yes,17.92,5
24599,5692,AI for Business Leaders,Prof. Emily Johnson,90.1,No,Advanced,4.4,4226,394.28,1,Yes,33.01,7
32912,8414,Fundamentals of Digital Marketing,Dr. Robert Davis,15.5,Yes,Intermediate,4.8,48246,461.38,0.493,Yes,18.01,7
43500,2841,Python for Beginners,Dr. John Smith,9.5,No,Advanced,4.4,30962,52.8,0.66,Yes,11.09,9
3297,9626,Data Visualization with Tableau,Benjamin Lewis,58.1,Yes,Beginner,4.1,6751,197.63,0.866,Yes,1,3
1072,764,Photography and Video Editing,Olivia Taylor,19.5,Yes,Beginner,5,42516,386.09,0.924,Yes,18.34,3
43554,7557,Cloud Computing Essentials,David Wilson,78.7,Yes,Beginner,3.1,19411,288.34,0.891,Yes,1,10
6549,2513,Cloud Computing Essentials,Jessica Martinez,67,Yes,Advanced,4.2,21605,103.47,0.875,Yes,3.59,4
23294,3342,Fitness and Nutrition Coaching,James Clark,67.4,No,Beginner,3.9,11972,117.12,0.661,Yes,40.7,4
13887,9534,Graphic Design with Canva,David Wilson,72.2,Yes,Beginner,4.1,33878,167.53,0.557,Yes,1.87,7
29798,4440,DevOps and Continuous Deployment,Benjamin Lewis,39.4,Yes,Intermediate,4.1,15026,275.8,0.466,Yes,48.61,4
1553,6848,Stock Market and Trading Strategies,Sophia Anderson,14.8,Yes,Beginner,4.3,49901,141.35,0.652,Yes,7.78,1
4337,4341,Public Speaking Mastery,Daniel White,34.9,No,Beginner,4.4,48716,339.43,0.674,Yes,27.72,4
11554,5199,Personal Finance and Wealth Building,Isabella Scott,62.9,Yes,Beginner,3.1,25439,81,0.754,Yes,43.36,3
34739,4709,Python for Beginners,David Wilson,65.7,Yes,Beginner,4.2,46942,258.73,0.674,Yes,18.63,8
10601,7926,Data Visualization with Tableau,William Thomas,38.2,Yes,Beginner,3.3,29649,421.06,1,Yes,25.96,6
6211,9957,Cybersecurity for Professionals,James Clark,45,Yes,Intermediate,4.3,9934,413.44,0.859,Yes,24.77,2
26904,1647,Stock Market and Trading Strategies,Isabella Scott,34.1,Yes,Beginner,5,47335,122.58,0.978,Yes,5.76,5
30102,5145,Personal Finance and Wealth Building,Liam Adams,53.4,Yes,Advanced,4.2,28329,150.56,0.773,Yes,28.41,6
4874,259,Ethical Hacking Masterclass,Isabella Scott,10,No,Beginner,4.3,16698,433.07,0.711,Yes,1,5
1029,8282,Stock Market and Trading Strategies,Alexander Young,80,Yes,Beginner,3.7,10445,407.72,0.718,No,12.67,4
45033,7978,Fitness and Nutrition Coaching,Sarah Lee,59.4,Yes,Intermediate,3.8,32082,368.43,0.721,Yes,7.87,3
20462,4177,Game Development with Unity,Sophia Anderson,11.7,No,Beginner,4.4,6819,146.39,0.8,Yes,27.46,8
13579,4025,AI for Business Leaders,Emma Harris,81.5,Yes,Beginner,3.4,8412,101.91,0.865,Yes,23.39,5
5879,1048,Graphic Design with Canva,Jessica Martinez,41.4,No,Intermediate,4.5,27742,196.89,0.732,Yes,2.74,4
22576,379,DevOps and Continuous Deployment,Dr. Robert Davis,25.5,Yes,Intermediate,2.8,28300,155.72,0.639,Yes,38.52,4
2382,9819,Personal Finance and Wealth Building,Sarah Lee,26.3,Yes,Intermediate,3.7,30110,64.65,0.693,Yes,43.77,5
30702,8382,Photography and Video Editing,Liam Adams,57.4,Yes,Intermediate,4.7,35803,108.35,1,Yes,19.92,3
49288,8462,Personal Finance and Wealth Building,Prof. Emily Johnson,66.1,Yes,Beginner,4.2,4773,236.04,0.799,Yes,1,3
4615,1932,AI for Business Leaders,Jessica Martinez,71.1,Yes,Beginner,4.2,31043,418.78,1,Yes,17.7,7
24035,1927,AI for Business Leaders,Sophia Anderson,27.6,Yes,Intermediate,3.7,25555,497.45,0.886,Yes,6.48,3
19744,9459,Cloud Computing Essentials,Dr. Robert Davis,84.6,Yes,Advanced,2.6,42522,490.62,0.651,Yes,6.21,4
19734,9317,Blockchain and Decentralized Applications,Benjamin Lewis,69.3,No,Beginner,5,44163,269.52,0.713,Yes,46.11,3
44526,6945,Cybersecurity for Professionals,William Thomas,49.2,Yes,Advanced,3.6,39545,382.54,0.674,Yes,23.09,5
29675,2221,Blockchain and Decentralized Applications,David Wilson,57.2,No,Intermediate,4.8,18681,171.94,0.745,No,31.39,2
36570,9008,DevOps and Continuous Deployment,David Wilson,99.3,Yes,Beginner,4.9,44993,475.41,0.688,Yes,2.51,6
41245,4401,Ethical Hacking Masterclass,Sarah Lee,80.9,Yes,Beginner,3.7,30003,256.37,0.938,Yes,19.51,4
25540,6353,Advanced Machine Learning,James Clark,47.9,Yes,Advanced,4.5,7311,342.73,0.825,Yes,9.07,6
7391,1699,Cybersecurity for Professionals,Dr. Mia Walker,90.9,No,Advanced,3.6,49804,288.05,0.445,Yes,25.22,7
26198,2129,Data Visualization with Tableau,Isabella Scott,93.1,Yes,Advanced,5,36214,340.82,0.899,Yes,31.85,8
34493,1333,Fitness and Nutrition Coaching,Michael Brown,77.6,Yes,Intermediate,3.8,28067,247.55,0.643,Yes,19.31,3
8569,6776,Graphic Design with Canva,Liam Adams,29.1,Yes,Intermediate,4.9,41053,478.68,0.705,Yes,2.45,5
53,528,Ethical Hacking Masterclass,Sophia Anderson,45.2,Yes,Beginner,5,18166,451.5,0.61,Yes,36.14,8
16712,9811,AI for Business Leaders,Jessica Martinez,86.3,Yes,Intermediate,3.1,41826,251.97,0.722,Yes,15.01,11
10581,3581,Blockchain and Decentralized Applications,Dr. John Smith,37.6,No,Beginner,4.4,26278,252.71,0.64,Yes,32.18,5
31247,1926,Project Management Fundamentals,Ethan Hall,12.3,Yes,Beginner,5,40017,293.54,0.741,Yes,46.38,6
639,7822,Ethical Hacking Masterclass,Dr. Robert Davis,15.7,No,Advanced,3.4,47875,75.49,0.703,Yes,16.86,1
32432,3244,Public Speaking Mastery,Charlotte King,70.4,No,Beginner,3.7,17085,364.01,0.776,Yes,18.99,7
7286,4365,Python for Beginners,Isabella Scott,54.1,Yes,Beginner,4,33188,495.83,0.559,Yes,21.74,5
44214,745,Blockchain and Decentralized Applications,Michael Brown,30.2,Yes,Beginner,3.2,21191,130.79,0.965,Yes,11.36,4
22084,2616,Advanced Machine Learning,Jessica Martinez,85.1,No,Beginner,3.3,7032,311.12,0.556,Yes,11.32,5
24042,8767,Networking and System Administration,Dr. John Smith,45.5,No,Beginner,4.1,36569,204.44,0.537,Yes,12.6,7
20986,2751,DevOps and Continuous Deployment,Dr. Robert Davis,41.3,Yes,Intermediate,3.7,27989,404.8,0.957,Yes,20.83,7
32069,1547,Cybersecurity for Professionals,Michael Brown,49.6,No,Intermediate,5,33281,110.69,1,Yes,24.54,5
21348,8637,Advanced Machine Learning,Liam Adams,37.2,Yes,Beginner,3.3,32009,56.79,0.801,Yes,16.72,10
29376,4722,Data Visualization with Tableau,Prof. Emily Johnson,89.4,No,Intermediate,4,13628,202.91,0.815,Yes,19.49,9
31938,5706,Public Speaking Mastery,David Wilson,90,No,Beginner,3.7,21127,193.24,0.905,Yes,4.12,8
21448,4637,Graphic Design with Canva,Sophia Anderson,85.5,No,Intermediate,3.2,49770,338.63,0.907,Yes,14.64,5
25135,8403,Fundamentals of Digital Marketing,Benjamin Lewis,10.8,Yes,Advanced,3,47178,35.37,0.875,Yes,8.94,3
36804,6696,Personal Finance and Wealth Building,Sophia Anderson,29.2,Yes,Beginner,3.6,36725,189.26,0.692,No,19.09,5
9101,3455,Networking and System Administration,Jessica Martinez,47.2,Yes,Intermediate,3.2,21286,321.72,0.874,Yes,26.97,6
23182,4240,Cloud Computing Essentials,Charlotte King,75.3,Yes,Advanced,4.7,39546,82.8,0.617,Yes,37.71,12
45990,9279,Fundamentals of Digital Marketing,Michael Brown,96.8,No,Intermediate,4,39931,52.42,0.704,Yes,30.3,1
33045,291,Advanced Machine Learning,William Thomas,73.8,No,Advanced,5,26709,490.03,0.8,Yes,31.43,5
42022,6118,Mobile App Development with Swift,Alexander Young,10.3,No,Beginner,4.8,25831,448.18,0.798,Yes,1,4
18202,6990,Fundamentals of Digital Marketing,Sarah Lee,39.9,Yes,Beginner,3.3,34248,218.42,0.852,Yes,23.2,4
12249,1972,Project Management Fundamentals,Dr. Mia Walker,5.3,Yes,Intermediate,4.8,46184,190.22,0.746,Yes,39.39,7
38678,3190,Data Visualization with Tableau,Benjamin Lewis,60.5,No,Advanced,3.8,31607,468.43,0.823,Yes,31.04,5
16819,5894,Networking and System Administration,Olivia Taylor,46.7,No,Beginner,4.2,12671,229.2,0.58,Yes,18.95,2
32500,8461,Networking and System Administration,Emma Harris,27.9,No,Advanced,2.8,19462,181.24,0.703,No,18.34,6
9032,6089,Personal Finance and Wealth Building,Daniel White,51.6,Yes,Beginner,3.8,20326,475.26,0.684,Yes,6.23,5
7717,3261,Advanced Machine Learning,Charlotte King,31.2,Yes,Beginner,3.8,5661,321.13,0.891,Yes,45.69,4
39656,2453,Mobile App Development with Swift,Sarah Lee,76.1,Yes,Beginner,3.6,38237,263.21,1,Yes,1,3
14587,1029,Advanced Machine Learning,Michael Brown,94.3,Yes,Beginner,3.7,4447,240.52,0.828,Yes,49.38,3
29304,4227,Data Visualization with Tableau,Isabella Scott,37,No,Intermediate,5,442,393.77,0.893,Yes,29.57,2
42326,1325,Networking and System Administration,Emma Harris,80.6,No,Intermediate,4.3,2656,385.08,0.662,Yes,15.97,4
39757,3749,Personal Finance and Wealth Building,Isabella Scott,98.5,Yes,Advanced,3.2,9529,121.52,0.492,Yes,1,5
38821,2386,Stock Market and Trading Strategies,Ethan Hall,8.1,No,Beginner,4.8,178,187.35,0.902,Yes,23.7,2
36878,3901,Photography and Video Editing,Michael Brown,13.6,No,Beginner,4.3,18102,459.85,0.745,No,10.41,2
14610,6372,DevOps and Continuous Deployment,Prof. Emily Johnson,11.7,No,Beginner,3.1,21316,330.14,0.828,Yes,41.61,3
23535,8701,Python for Beginners,Dr. John Smith,52.8,Yes,Beginner,3.6,9570,355.95,0.89,Yes,54.19,4
14689,2249,Networking and System Administration,Ethan Hall,16.1,Yes,Intermediate,2.8,7011,483.92,0.726,Yes,24.34,8
1159,3113,Cybersecurity for Professionals,Michael Brown,21.6,Yes,Intermediate,3.9,38840,137.17,0.533,Yes,34.11,7
48074,7524,Personal Finance and Wealth Building,Prof. Emily Johnson,84.7,Yes,Intermediate,2.3,33038,249.38,1,Yes,16.49,3
26300,6774,Networking and System Administration,Benjamin Lewis,56.4,No,Intermediate,4,7205,162.83,0.862,Yes,8.91,1
45022,2321,Advanced Machine Learning,Michael Brown,21.7,Yes,Beginner,4.3,14759,344.66,0.963,No,4.19,3
21883,4314,Public Speaking Mastery,Sarah Lee,58.8,Yes,Beginner,4.8,9131,442.07,0.816,No,18.36,5
49719,8664,Fitness and Nutrition Coaching,David Wilson,43.6,Yes,Beginner,4.7,14364,195.93,0.802,No,24.34,1
49279,6384,Cloud Computing Essentials,Michael Brown,97.4,Yes,Beginner,3.4,11441,497.04,0.622,Yes,53.5,3
44333,7140,Cloud Computing Essentials,Sarah Lee,90.6,No,Intermediate,3.9,12789,55.97,0.854,Yes,34.98,6
26371,4840,Networking and System Administration,William Thomas,92.8,Yes,Advanced,4.2,15706,323.34,1,Yes,16.05,6
6056,1488,Fitness and Nutrition Coaching,Olivia Taylor,78.1,No,Intermediate,5,9545,21.84,0.75,Yes,16.12,7
36452,105,Project Management Fundamentals,Dr. Mia Walker,45.9,Yes,Beginner,4.1,2629,62.04,0.992,Yes,18.07,2
35999,386,Data Visualization with Tableau,Dr. John Smith,58.8,Yes,Beginner,3.4,2417,451.81,0.685,Yes,4.86,3
1559,6587,Project Management Fundamentals,Emma Harris,97.4,No,Beginner,2.4,33298,251.63,0.595,Yes,39.17,7
25800,6407,Cybersecurity for Professionals,Sophia Anderson,46.1,Yes,Beginner,3.9,29426,257.54,0.654,Yes,36.21,5
29367,2324,Advanced Machine Learning,Emma Harris,86,Yes,Advanced,3.1,13707,460.7,0.659,Yes,21.69,4
49891,6372,Python for Beginners,Sophia Anderson,9,Yes,Advanced,4.7,41231,389.51,0.759,No,1.1,10
10863,5238,Networking and System Administration,Sophia Anderson,92.7,Yes,Intermediate,4.4,26248,354.62,0.887,Yes,51.38,4
32847,9148,Photography and Video Editing,Dr. Mia Walker,98.1,No,Beginner,2.9,29095,117.57,0.782,Yes,40.23,0
9973,866,Game Development with Unity,James Clark,23.9,Yes,Beginner,4,29564,109.08,0.756,Yes,23.44,5
3164,4925,Fundamentals of Digital Marketing,Sarah Lee,32.5,No,Advanced,3.3,41328,46.71,0.759,Yes,27.51,3
34956,7370,Networking and System Administration,Isabella Scott,53.1,No,Advanced,4.5,6914,185.56,0.84,No,9.3,3
25601,3821,Networking and System Administration,William Thomas,71.6,No,Beginner,4.2,29362,399.83,0.762,Yes,21.86,5
49419,2669,Cloud Computing Essentials,Dr. Robert Davis,61,Yes,Beginner,4.2,28598,466.57,0.764,No,19.66,3
41189,3984,Cybersecurity for Professionals,Emma Harris,99.5,No,Advanced,3.5,35814,123.34,0.788,Yes,4.07,7
34161,5863,Personal Finance and Wealth Building,Charlotte King,29,No,Intermediate,4.8,42762,469.92,0.835,Yes,13.97,2
47554,8981,Personal Finance and Wealth Building,Liam Adams,23.3,Yes,Intermediate,3.3,12175,41.14,0.547,Yes,1,8
37987,8300,Fundamentals of Digital Marketing,David Wilson,78.2,Yes,Advanced,4.4,18101,467.82,0.503,Yes,2.38,6
32237,9601,DevOps and Continuous Deployment,Benjamin Lewis,84.5,No,Intermediate,4,28307,392.9,0.658,Yes,43.53,4
44104,4714,Ethical Hacking Masterclass,Michael Brown,39.8,No,Beginner,4.7,2281,357.2,0.738,Yes,10.12,3
44831,4107,Python for Beginners,David Wilson,25.1,No,Advanced,4.4,47973,319.93,0.968,Yes,33.32,1
16981,247,Project Management Fundamentals,Charlotte King,82.9,Yes,Intermediate,3.9,2600,346.13,0.815,Yes,1,2
29877,3231,Personal Finance and Wealth Building,Jessica Martinez,61.1,Yes,Beginner,5,15683,481.3,1,Yes,44.06,6
11181,6875,Fundamentals of Digital Marketing,Liam Adams,28.2,Yes,Beginner,4.4,17088,443.63,0.809,Yes,31.87,3
25411,2002,Blockchain and Decentralized Applications,David Wilson,80.5,Yes,Advanced,4.1,48481,254.03,0.708,Yes,14.52,6
8921,5501,Cybersecurity for Professionals,Sarah Lee,19.4,No,Intermediate,4.1,30467,22.83,0.634,Yes,15.44,5
40745,3905,Personal Finance and Wealth Building,James Clark,66.8,No,Intermediate,3.7,1745,66.84,0.738,No,56.59,5
30876,928,Project Management Fundamentals,Benjamin Lewis,91.4,Yes,Intermediate,3.8,16653,45.17,0.773,No,18.51,6
32702,9451,Public Speaking Mastery,Isabella Scott,83.8,Yes,Advanced,3.9,29927,151.88,0.651,Yes,34.93,4
27484,7687,AI for Business Leaders,Liam Adams,80.2,No,Beginner,3,3969,148.42,0.695,Yes,11.67,4
13128,1993,Public Speaking Mastery,David Wilson,21.7,Yes,Beginner,3.6,23978,31.01,0.741,Yes,11.89,5
35393,9325,Python for Beginners,Liam Adams,24.6,No,Beginner,4.6,44738,306.66,0.781,Yes,13.76,4
8847,7303,Python for Beginners,Olivia Taylor,39.3,No,Advanced,4.3,36716,430.59,0.882,Yes,28.44,6
18359,1252,Ethical Hacking Masterclass,Dr. Mia Walker,68.2,No,Beginner,4.2,4473,452.55,0.734,Yes,20.67,3
29064,5544,AI for Business Leaders,Daniel White,50.6,No,Advanced,3.4,19607,160.05,0.986,Yes,41.15,4
30056,6990,Cloud Computing Essentials,William Thomas,7.9,Yes,Beginner,2.9,36672,65.3,0.745,Yes,16.64,8
19476,1609,Cloud Computing Essentials,Dr. Mia Walker,41.3,No,Intermediate,3.5,21324,64.33,0.751,Yes,37.04,2
41293,2261,Python for Beginners,Dr. Mia Walker,78.7,Yes,Beginner,3.7,45621,28.93,0.991,Yes,25.5,6
46426,8558,Fitness and Nutrition Coaching,Daniel White,37.2,Yes,Beginner,5,38875,242.42,1,Yes,23.77,7
30855,2695,Cloud Computing Essentials,James Clark,12.3,Yes,Beginner,3.5,11534,296.47,0.992,Yes,1,6
14539,6787,Graphic Design with Canva,Dr. Mia Walker,38,Yes,Intermediate,3.7,18396,76.4,0.667,Yes,20.43,7
36511,2540,Photography and Video Editing,Dr. John Smith,42.7,Yes,Intermediate,3.9,23843,113.41,1,Yes,50.62,3
32418,1368,Cloud Computing Essentials,James Clark,38.6,No,Beginner,4,33536,294.34,0.71,Yes,15.67,4
26315,9177,Fitness and Nutrition Coaching,Isabella Scott,38.8,Yes,Beginner,2.6,32449,241.71,0.658,No,49.91,8
10328,1297,Ethical Hacking Masterclass,Ethan Hall,8.8,No,Beginner,3.8,41648,485.34,0.738,No,30.9,5
10585,4200,Python for Beginners,Jessica Martinez,23.1,Yes,Intermediate,2.8,22613,218.68,0.617,No,11.92,6
5816,2304,Ethical Hacking Masterclass,Benjamin Lewis,47.7,No,Beginner,3.5,17847,255.81,0.812,Yes,39.01,4
3869,7170,Mobile App Development with Swift,Dr. Robert Davis,38.5,Yes,Beginner,5,799,149.5,0.745,Yes,32.33,7
250,2930,Networking and System Administration,Jessica Martinez,77.9,No,Beginner,4.1,224,417.67,0.902,Yes,18.93,8
47423,1886,Mobile App Development with Swift,Dr. Robert Davis,66.9,No,Intermediate,3.9,31928,385.65,0.544,Yes,38.67,5
47393,3486,Networking and System Administration,Michael Brown,83.4,No,Intermediate,3.6,41142,98.74,0.988,Yes,22.22,5
16685,4787,Blockchain and Decentralized Applications,Sarah Lee,13.8,No,Beginner,4.6,35269,217.98,0.674,Yes,42.9,7
45605,7462,Python for Beginners,Prof. Emily Johnson,28.8,Yes,Beginner,2,9145,494.16,0.495,Yes,20.77,4
11957,8989,Data Visualization with Tableau,Emma Harris,23,Yes,Intermediate,3.5,17336,21.63,0.793,No,39.21,3
47362,2116,Python for Beginners,Liam Adams,99.2,Yes,Beginner,3.3,43244,349.59,0.975,No,34.04,3
45674,9527,Ethical Hacking Masterclass,Benjamin Lewis,81.2,Yes,Intermediate,3.6,25212,222.32,0.642,No,26.62,4
37086,7865,Fundamentals of Digital Marketing,Ethan Hall,14.2,Yes,Intermediate,3.3,15456,415.23,0.948,Yes,26.3,8
37212,2379,Ethical Hacking Masterclass,Sarah Lee,90.1,Yes,Advanced,4.2,2726,275.56,0.624,No,5.42,5
31584,3028,Project Management Fundamentals,Emma Harris,59.8,No,Beginner,4.3,26410,71.19,0.793,Yes,26.06,4
31349,7678,Blockchain and Decentralized Applications,Emma Harris,37.1,Yes,Beginner,2.1,25713,387.58,0.832,Yes,1,3
41651,1480,DevOps and Continuous Deployment,Emma Harris,76,No,Beginner,3.9,43743,343.16,0.623,Yes,1,5
32406,5546,Stock Market and Trading Strategies,Liam Adams,15.2,Yes,Beginner,3.6,981,34.63,0.758,Yes,1,8
36687,4559,Photography and Video Editing,James Clark,32.2,Yes,Intermediate,5,32940,396.24,0.682,Yes,48.63,9
17579,1844,Cybersecurity for Professionals,James Clark,38.5,No,Intermediate,4.4,22612,454.3,0.509,Yes,13.25,4
16678,5202,DevOps and Continuous Deployment,Benjamin Lewis,33.6,No,Beginner,1.6,20562,122.56,0.923,Yes,8.53,8
18624,2101,Data Visualization with Tableau,Daniel White,50.2,Yes,Advanced,3.7,23149,428.74,0.599,Yes,35.83,5
15909,3654,Fundamentals of Digital Marketing,William Thomas,67.6,Yes,Beginner,5,46152,468.13,0.69,Yes,6.91,7
44871,4237,Networking and System Administration,Olivia Taylor,21.7,No,Beginner,4,5661,109.85,0.659,Yes,12.84,4
24607,2683,Project Management Fundamentals,William Thomas,28.6,Yes,Intermediate,2.4,11701,185.71,0.513,Yes,10.31,6
32556,9339,Graphic Design with Canva,Sarah Lee,19,Yes,Intermediate,4.3,46372,212.26,0.898,Yes,35.01,4
21262,5315,Graphic Design with Canva,Emma Harris,80,No,Advanced,3.1,17804,337.11,0.834,Yes,1,1
22008,2992,Networking and System Administration,Isabella Scott,43.3,No,Advanced,4.7,16623,431.54,0.709,Yes,1.78,5
24575,9221,Mobile App Development with Swift,Daniel White,75.9,No,Beginner,5,6635,313.2,0.8,No,33.21,4
37986,1247,AI for Business Leaders,Liam Adams,38,Yes,Advanced,5,16276,444.25,0.709,No,5.02,1
4148,4326,Stock Market and Trading Strategies,Charlotte King,78.2,Yes,Intermediate,5,1887,59.87,0.836,Yes,28.79,4
47579,466,Personal Finance and Wealth Building,William Thomas,96.4,No,Beginner,4.5,1274,272.33,0.557,Yes,21.67,1
23895,6622,Project Management Fundamentals,Daniel White,37.8,No,Beginner,3.2,5395,20.35,0.612,Yes,1,10
19242,3550,Cybersecurity for Professionals,Dr. Robert Davis,17.5,No,Intermediate,4,47010,425.89,0.883,Yes,7.2,1
11783,4680,Public Speaking Mastery,Emma Harris,14.4,Yes,Intermediate,3.7,29116,358.66,0.795,Yes,27.18,6
29673,2603,Game Development with Unity,Olivia Taylor,70.6,No,Beginner,4.8,27112,122.1,0.73,Yes,29.69,8
45814,2704,Python for Beginners,Ethan Hall,87.2,Yes,Beginner,3,7170,74.68,0.711,Yes,22.57,5
21522,5900,Networking and System Administration,Liam Adams,52.7,No,Advanced,4.1,11683,129.95,0.767,Yes,22.37,10
32441,8152,Graphic Design with Canva,Alexander Young,35,Yes,Beginner,4.4,25834,37.41,0.745,No,1,2
39142,8529,Fitness and Nutrition Coaching,Prof. Emily Johnson,36.9,Yes,Beginner,3.9,17320,384.18,0.912,Yes,17.75,6
41674,6409,Cloud Computing Essentials,Sarah Lee,18.7,No,Beginner,3.5,7528,233.26,0.742,Yes,5.84,8
7724,3804,Data Visualization with Tableau,Michael Brown,98.4,Yes,Intermediate,4,18488,402.31,0.862,Yes,22.54,6
16994,3731,Mobile App Development with Swift,William Thomas,79,No,Intermediate,3.8,1776,273.53,0.688,Yes,12.22,3
28605,23,Ethical Hacking Masterclass,Jessica Martinez,10.1,Yes,Intermediate,4.2,3191,469.71,0.798,Yes,16.49,5
17889,7184,Blockchain and Decentralized Applications,Sarah Lee,60.8,No,Beginner,4.4,27456,128.75,0.588,Yes,1,5
43583,652,Blockchain and Decentralized Applications,Sarah Lee,40,No,Beginner,3.7,27707,224.14,0.807,No,14.57,5
11424,3093,Photography and Video Editing,Olivia Taylor,87.1,No,Beginner,3.3,49096,182.86,0.744,Yes,4.74,1
21916,6397,Public Speaking Mastery,Daniel White,83.5,Yes,Advanced,4.2,42973,471.61,0.742,Yes,1,4
39300,6687,Photography and Video Editing,Alexander Young,26.6,No,Beginner,4.1,49204,402.49,0.733,Yes,16.11,3
25231,7386,Mobile App Development with Swift,Prof. Emily Johnson,79.8,Yes,Beginner,3.6,18224,178.28,0.931,No,3.13,9
22530,1452,AI for Business Leaders,Dr. John Smith,42.6,Yes,Intermediate,4.8,14300,395.74,0.512,No,13.82,8
151,234,AI for Business Leaders,Dr. Robert Davis,83.1,No,Beginner,3.8,24275,392.7,0.825,No,30.7,7
